campaign_id,campaign_name,platform,industry,country,date,impressions,clicks,spend_usd,conversions,revenue,roas,ctr,cpc,cpa
Display_Saas,Display - Saas,TikTok Ads,SaaS,USA,2024-12-26,149143.0,5175.0,2742.75,140,11705.28,4.27,0.0347,0.53,19.59
Video_Healthcare,Video - Healthcare,TikTok Ads,Healthcare,USA,2024-04-14,118687.0,10586.0,7939.5,635,88046.75,11.09,0.0892,0.75,12.5
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,India,2024-09-26,89946.0,5162.0,3252.06,349,87393.19,26.87,0.0574,0.63,9.32
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,India,2024-12-05,,,,695,102403.13,5.88,0.069,1.48,25.06
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,UK,2024-01-18,172820.0,5512.0,8268.0,229,38190.22,4.62,0.0319,1.5,36.1
Shopping_Edtech,Shopping - Edtech,TikTok Ads,EdTech,UAE,2024-07-20,148573.0,8706.0,15409.62,643,163989.09,10.64,0.0586,1.77,23.97
Search_Saas,Search - Saas,TikTok Ads,SaaS,UK,2024-09-18,89403.0,5578.0,8255.44,414,80503.15,9.75,0.0624,1.48,19.94
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,Australia,2024-06-09,161904.0,4339.0,4555.95,178,22405.85,4.92,0.0268,1.05,25.6
Display_Saas,Display - Saas,TikTok Ads,SaaS,Australia,2024-02-06,53709.0,2868.0,2552.52,222,47503.54,18.61,0.0534,0.89,11.5
Display_Fintech,Display - Fintech,TikTok Ads,Fintech,UAE,2024-08-26,178782.0,7705.0,9862.4,352,30909.61,3.13,0.0431,1.28,28.02
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,Australia,2024-01-05,,,,29,5633.14,3.34,0.0568,0.57,58.1
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,India,2024-07-12,95853.0,4658.0,1443.98,92,27317.08,18.92,0.0486,0.31,15.7
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,USA,2024-05-17,72986.0,3379.0,5980.83,188,17387.72,2.91,0.0463,1.77,31.81
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,India,2024-02-11,157625.0,9457.0,4539.36,534,147520.8,32.5,0.06,0.48,8.5
Video_E-Commerce,Video - E-Commerce,TikTok Ads,E-commerce,UK,2024-12-14,56529.0,4494.0,6785.94,104,9525.68,1.4,0.0795,1.51,65.25
Shopping_Edtech,Shopping - Edtech,TikTok Ads,EdTech,USA,2024-04-13,176030.0,13079.0,19749.29,200,41247.07,2.09,0.0743,1.51,98.75
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,Germany,2024-09-19,129077.0,4065.0,4959.3,295,44193.52,8.91,0.0315,1.22,16.81
Display_Healthcare,Display - Healthcare,TikTok Ads,Healthcare,UK,2024-11-07,187199.0,12036.0,16007.88,946,165825.37,10.36,0.0643,1.33,16.92
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,USA,2024-01-03,69277.0,5057.0,5360.42,268,57608.77,10.75,0.073,1.06,20.0
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,Germany,2024-08-14,97345.0,5178.0,3158.58,289,44113.49,13.97,0.0532,0.61,10.93
Video_E-Commerce,Video - E-Commerce,TikTok Ads,E-commerce,India,2024-06-18,143519.0,10519.0,9046.34,673,28878.71,3.19,0.0733,0.86,13.44
Search_Saas,Search - Saas,TikTok Ads,SaaS,UAE,2024-10-24,34076.0,1363.0,1553.82,16,2219.67,1.43,0.04,1.14,97.11
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,Germany,2024-05-29,37261.0,1591.0,1718.28,40,8930.04,5.2,0.0427,1.08,42.96
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,Australia,2024-08-17,166446.0,7822.0,8995.3,218,21100.54,2.35,0.047,1.15,41.26
Shopping_Edtech,Shopping - Edtech,TikTok Ads,EdTech,Germany,2024-10-30,158807.0,5859.0,3339.63,73,7304.51,2.19,0.0369,0.57,45.75
Display_Fintech,Display - Fintech,TikTok Ads,Fintech,UK,2024-08-07,68642.0,3363.0,1244.31,37,8887.57,7.14,0.049,0.37,33.63
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,Australia,2024-03-10,179818.0,11724.0,12075.72,880,242039.99,20.04,0.0652,1.03,13.72
Search_Fintech,Search - Fintech,TikTok Ads,Fintech,India,2024-06-10,12784.0,1055.0,400.9,67,12031.35,30.01,0.0826,0.38,5.98
Display_Saas,Display - Saas,TikTok Ads,SaaS,UAE,2024-07-21,179039.0,14663.0,19941.68,1151,281693.26,14.13,0.0819,1.36,17.33
Search_Saas,Search - Saas,TikTok Ads,SaaS,UAE,2024-04-04,57448.0,2338.0,1169.0,143,25654.56,21.95,0.0407,0.5,8.17
Display_Fintech,Display - Fintech,TikTok Ads,Fintech,India,2024-01-20,29180.0,1464.0,775.92,59,11729.57,15.12,0.0502,0.53,13.15
Display_Saas,Display - Saas,TikTok Ads,SaaS,Canada,2024-04-05,132081.0,10051.0,7136.21,229,62261.45,8.72,0.0761,0.71,31.16
Display_Edtech,Display - Edtech,TikTok Ads,EdTech,India,2024-12-20,153936.0,5895.0,5246.55,373,85268.07,16.25,0.0383,0.89,14.07
Display_E-Commerce,Display - E-Commerce,TikTok Ads,E-commerce,Germany,2024-04-07,41232.0,1859.0,1970.54,126,22069.99,11.2,0.0451,1.06,15.64
Display_E-Commerce,Display - E-Commerce,TikTok Ads,E-commerce,Canada,2024-03-05,196312.0,12642.0,16181.76,584,148695.91,9.19,0.0644,1.28,27.71
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,USA,2024-10-31,17626.0,1113.0,601.02,50,2568.51,4.27,0.0632,0.54,12.02
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,Germany,2024-11-17,56069.0,2949.0,2506.65,150,29064.28,11.59,0.0526,0.85,16.71
Video_Saas,Video - Saas,TikTok Ads,SaaS,Canada,2024-03-22,49390.0,3368.0,5557.2,195,57395.9,10.33,0.0682,1.65,28.5
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,UAE,2024-02-28,50819.0,3206.0,3045.7,222,24319.42,7.98,0.0631,0.95,13.72
Display_E-Commerce,Display - E-Commerce,TikTok Ads,E-commerce,India,2024-02-24,133422.0,8458.0,6935.56,663,111531.65,16.08,0.0634,0.82,10.46
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,Germany,2024-05-12,118483.0,8826.0,14915.94,570,139364.5,9.34,0.0745,1.69,26.17
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,Australia,2024-08-16,161640.0,5916.0,2721.36,445,30797.18,11.32,0.0366,0.46,6.12
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,UK,2024-11-16,,,,150,24443.12,6.03,0.0572,1.07,27.04
Video_E-Commerce,Video - E-Commerce,TikTok Ads,E-commerce,UK,2024-05-09,126854.0,7243.0,5866.83,474,55705.28,9.49,0.0571,0.81,12.38
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,UK,2024-05-19,96432.0,7155.0,2504.25,336,47954.95,19.15,0.0742,0.35,7.45
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,USA,2024-12-06,154656.0,6557.0,2622.8,345,49646.11,18.93,0.0424,0.4,7.6
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,Germany,2024-12-30,8311.0,476.0,766.36,18,1064.02,1.39,0.0573,1.61,42.58
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,Canada,2024-05-16,140121.0,4778.0,4109.08,291,84859.67,20.65,0.0341,0.86,14.12
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,Germany,2024-01-16,88940.0,4384.0,1402.88,66,10447.12,7.45,0.0493,0.32,21.26
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,India,2024-02-08,17911.0,1148.0,1320.2,52,3388.21,2.57,0.0641,1.15,25.39
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,India,2024-01-18,168616.0,6508.0,6638.16,508,151081.09,22.76,0.0386,1.02,13.07
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,India,2024-06-02,26471.0,1890.0,1776.6,74,21647.86,12.18,0.0714,0.94,24.01
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,UAE,2024-07-31,10156.0,474.0,146.94,29,1480.61,10.08,0.0467,0.31,5.07
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,UAE,2024-03-01,125354.0,6179.0,2162.65,259,9238.12,4.27,0.0493,0.35,8.35
Shopping_Edtech,Shopping - Edtech,TikTok Ads,EdTech,USA,2024-04-22,35932.0,1440.0,1310.4,68,16668.75,12.72,0.0401,0.91,19.27
Display_Edtech,Display - Edtech,TikTok Ads,EdTech,Australia,2024-04-01,116561.0,4231.0,4231.0,172,42291.58,10.0,0.0363,1.0,24.6
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,Germany,2024-12-11,116045.0,6660.0,2331.0,467,76092.65,32.64,0.0574,0.35,4.99
Display_Fintech,Display - Fintech,TikTok Ads,Fintech,UK,2024-06-22,187663.0,10790.0,7445.1,121,18190.79,2.44,0.0575,0.69,61.53
Display_Healthcare,Display - Healthcare,TikTok Ads,Healthcare,USA,2024-10-31,85066.0,5903.0,7673.9,465,85397.14,11.13,0.0694,1.3,16.5
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,UK,2024-02-05,90443.0,3789.0,2159.73,94,16003.58,7.41,0.0419,0.57,22.98
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,USA,2024-05-29,76922.0,2669.0,3523.08,110,12940.72,3.67,0.0347,1.32,32.03
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,Germany,2024-10-29,130811.0,8895.0,2846.4,150,31192.02,10.96,0.068,0.32,18.98
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,UAE,2024-07-26,21643.0,1142.0,1176.26,81,18823.45,16.0,0.0528,1.03,14.52
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,UK,2024-08-01,164852.0,6445.0,10569.8,471,43233.91,4.09,0.0391,1.64,22.44
Display_Edtech,Display - Edtech,TikTok Ads,EdTech,Canada,2024-04-01,30226.0,1196.0,1746.16,12,2625.21,1.5,0.0396,1.46,145.51
Display_Healthcare,Display - Healthcare,TikTok Ads,Healthcare,USA,2024-02-03,150227.0,8683.0,14761.1,315,86296.01,5.85,0.0578,1.7,46.86
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,UK,2024-07-21,157973.0,12227.0,6480.31,540,99930.16,15.42,0.0774,0.53,12.0
Display_Fintech,Display - Fintech,TikTok Ads,Fintech,India,2024-04-09,48898.0,3193.0,2841.77,179,27594.33,9.71,0.0653,0.89,15.88
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,Canada,2024-08-20,89688.0,6583.0,2238.22,273,36559.47,16.33,0.0734,0.34,8.2
Search_Fintech,Search - Fintech,TikTok Ads,Fintech,Canada,2024-08-15,15273.0,464.0,357.28,24,871.3,2.44,0.0304,0.77,14.89
Shopping_Edtech,Shopping - Edtech,TikTok Ads,EdTech,Australia,2024-12-08,175330.0,8766.0,6399.18,302,35245.68,5.51,0.05,0.73,21.19
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,USA,2024-02-08,128900.0,10273.0,8629.32,238,11417.91,1.32,0.0797,0.84,36.26
Display_Saas,Display - Saas,TikTok Ads,SaaS,India,2024-03-30,15739.0,1205.0,554.3,60,6092.69,10.99,0.0766,0.46,9.24
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,Canada,2024-06-07,196745.0,13240.0,21581.2,761,195233.42,9.05,0.0673,1.63,28.36
Search_Saas,Search - Saas,TikTok Ads,SaaS,Germany,2024-04-26,42575.0,2188.0,3938.4,63,13519.27,3.43,0.0514,1.8,62.51
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,Canada,2024-07-23,51557.0,2882.0,3602.5,135,6028.08,1.67,0.0559,1.25,26.69
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,Canada,2024-02-26,109794.0,3886.0,6256.46,73,9808.76,1.57,0.0354,1.61,85.7
Display_Edtech,Display - Edtech,TikTok Ads,EdTech,UK,2024-11-16,13255.0,709.0,935.88,37,11059.11,11.82,0.0535,1.32,25.29
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,UAE,2024-10-28,21972.0,1915.0,2010.75,36,2412.15,1.2,0.0872,1.05,55.85
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,Canada,2024-08-20,186136.0,13885.0,13190.75,891,133397.7,10.11,0.0746,0.95,14.8
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,UK,2024-01-07,166711.0,13670.0,20505.0,592,43676.76,2.13,0.082,1.5,34.64
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,India,2024-01-13,83871.0,6382.0,6701.1,196,31406.57,4.69,0.0761,1.05,34.19
Display_Healthcare,Display - Healthcare,TikTok Ads,Healthcare,India,2024-01-28,104626.0,9144.0,10058.4,389,83739.39,8.33,0.0874,1.1,25.86
Display_E-Commerce,Display - E-Commerce,TikTok Ads,E-commerce,India,2024-10-28,189933.0,13295.0,13693.85,284,45485.98,3.32,0.07,1.03,48.22
Display_Fintech,Display - Fintech,TikTok Ads,Fintech,Canada,2024-07-26,73743.0,1991.0,3524.07,155,29721.14,8.43,0.027,1.77,22.74
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,Australia,2024-04-03,68815.0,3172.0,2505.88,76,2602.57,1.04,0.0461,0.79,32.97
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,UAE,2024-08-24,138332.0,9558.0,3345.3,195,26087.06,7.8,0.0691,0.35,17.16
Display_Fintech,Display - Fintech,TikTok Ads,Fintech,UK,2024-01-11,146587.0,5995.0,9112.4,161,27684.26,3.04,0.0409,1.52,56.6
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,Germany,2024-01-24,107262.0,5127.0,6357.48,343,93405.13,14.69,0.0478,1.24,18.53
Shopping_Edtech,Shopping - Edtech,TikTok Ads,EdTech,Canada,2024-08-18,11713.0,334.0,487.64,13,2344.33,4.81,0.0286,1.46,37.51
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,UK,2024-09-24,31727.0,2233.0,1027.18,74,9946.57,9.68,0.0704,0.46,13.88
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,Canada,2024-12-22,194117.0,16422.0,21841.26,1133,121361.12,5.56,0.0846,1.33,19.28
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,Australia,2024-02-03,23043.0,1534.0,2086.24,119,6284.67,3.01,0.0666,1.36,17.53
Video_Saas,Video - Saas,TikTok Ads,SaaS,Canada,2024-07-06,187411.0,15667.0,6736.81,996,51799.95,7.69,0.0836,0.43,6.76
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,UK,2024-10-21,194060.0,11721.0,20277.33,504,76238.77,3.76,0.0604,1.73,40.23
Shopping_Edtech,Shopping - Edtech,TikTok Ads,EdTech,India,2024-12-13,114863.0,5766.0,9398.58,89,22499.92,2.39,0.0502,1.63,105.6
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,India,2024-10-24,193151.0,12168.0,13749.84,612,109401.0,7.96,0.063,1.13,22.47
Display_Edtech,Display - Edtech,TikTok Ads,EdTech,Canada,2024-06-21,102519.0,4285.0,5142.0,137,26733.75,5.2,0.0418,1.2,37.53
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,Australia,2024-09-01,6628.0,261.0,334.08,11,2224.48,6.66,0.0395,1.28,30.37
Display_Healthcare,Display - Healthcare,TikTok Ads,Healthcare,Canada,2024-01-22,120409.0,8356.0,8021.76,663,50787.7,6.33,0.0694,0.96,12.1
Display_Edtech,Display - Edtech,TikTok Ads,EdTech,Germany,2024-05-04,,,,289,23286.47,2.03,0.0537,1.78,39.76
Shopping_Edtech,Shopping - Edtech,TikTok Ads,EdTech,Canada,2024-04-22,186006.0,9002.0,13683.04,266,31194.26,2.28,0.0484,1.52,51.44
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,USA,2024-02-10,116709.0,6640.0,13080.8,304,83458.18,6.38,0.0569,1.97,43.03
Shopping_Edtech,Shopping - Edtech,TikTok Ads,EdTech,UAE,2024-10-28,193568.0,12659.0,15697.16,366,17585.84,1.12,0.0654,1.24,42.89
Display_Saas,Display - Saas,TikTok Ads,SaaS,USA,2024-02-18,194291.0,9248.0,9987.84,669,34771.85,3.48,0.0476,1.08,14.93
Search_Fintech,Search - Fintech,TikTok Ads,Fintech,UAE,2024-04-11,132294.0,7527.0,6774.3,262,50030.33,7.39,0.0569,0.9,25.86
Display_E-Commerce,Display - E-Commerce,TikTok Ads,E-commerce,Germany,2024-12-29,66086.0,3317.0,1094.61,206,51119.73,46.7,0.0502,0.33,5.31
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,India,2024-11-01,145225.0,5562.0,4672.08,378,102053.93,21.84,0.0383,0.84,12.36
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,USA,2024-01-19,179561.0,8600.0,12384.0,212,34386.07,2.78,0.0479,1.44,58.42
Display_E-Commerce,Display - E-Commerce,TikTok Ads,E-commerce,India,2024-12-23,180552.0,6030.0,10251.0,383,23539.41,2.3,0.0334,1.7,26.77
Display_Edtech,Display - Edtech,TikTok Ads,EdTech,USA,2024-07-03,163328.0,4981.0,6027.01,142,21158.33,3.51,0.0305,1.21,42.44
Display_Edtech,Display - Edtech,TikTok Ads,EdTech,USA,2024-06-03,93635.0,4363.0,5933.68,117,29999.39,5.06,0.0466,1.36,50.72
Video_E-Commerce,Video - E-Commerce,TikTok Ads,E-commerce,Canada,2024-02-06,48475.0,3160.0,2401.6,124,19990.89,8.32,0.0652,0.76,19.37
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,India,2024-11-13,195722.0,12624.0,25374.24,755,129016.77,5.08,0.0645,2.01,33.61
Video_Saas,Video - Saas,TikTok Ads,SaaS,USA,2024-03-20,191380.0,8171.0,4085.5,572,155778.92,38.13,0.0427,0.5,7.14
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,India,2024-09-25,111154.0,5124.0,4560.36,368,82164.4,18.02,0.0461,0.89,12.39
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,UK,2024-09-01,154676.0,5970.0,6507.3,107,14099.39,2.17,0.0386,1.09,60.82
Display_Saas,Display - Saas,TikTok Ads,SaaS,USA,2024-09-21,155929.0,6408.0,6215.76,481,51123.92,8.22,0.0411,0.97,12.92
Display_Healthcare,Display - Healthcare,TikTok Ads,Healthcare,Canada,2024-10-07,,,,240,46988.2,35.43,0.0367,0.29,5.53
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,Canada,2024-06-01,49659.0,2413.0,3498.85,191,38157.72,10.91,0.0486,1.45,18.32
Display_Fintech,Display - Fintech,TikTok Ads,Fintech,Germany,2024-02-07,,,,148,14545.74,4.1,0.0663,0.52,24.0
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,Canada,2024-06-01,52368.0,3351.0,2044.11,117,12829.28,6.28,0.064,0.61,17.47
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,Canada,2024-06-15,144585.0,8357.0,4345.64,412,78373.31,18.03,0.0578,0.52,10.55
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,UK,2024-03-22,40308.0,3853.0,4199.77,291,33059.93,7.87,0.0956,1.09,14.43
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,Germany,2024-08-08,43635.0,2469.0,2987.49,133,19667.27,6.58,0.0566,1.21,22.46
Shopping_Edtech,Shopping - Edtech,TikTok Ads,EdTech,UAE,2024-04-20,141268.0,7402.0,9178.48,335,31326.97,3.41,0.0524,1.24,27.4
Display_Edtech,Display - Edtech,TikTok Ads,EdTech,Germany,2024-05-26,145631.0,4194.0,3522.96,59,15427.34,4.38,0.0288,0.84,59.71
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,Canada,2024-11-22,191041.0,7393.0,3918.29,446,15789.02,4.03,0.0387,0.53,8.79
Video_Healthcare,Video - Healthcare,TikTok Ads,Healthcare,UK,2024-11-13,72145.0,3058.0,2354.66,78,7543.67,3.2,0.0424,0.77,30.19
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,India,2024-12-12,195512.0,8328.0,13574.64,198,14486.58,1.07,0.0426,1.63,68.56
Video_Saas,Video - Saas,TikTok Ads,SaaS,Germany,2024-09-03,,,,700,61706.24,5.15,0.0597,1.3,17.11
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,UAE,2024-04-05,184065.0,6350.0,8509.0,273,39093.51,4.59,0.0345,1.34,31.17
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,Germany,2024-10-04,64484.0,2966.0,3707.5,227,27232.61,7.35,0.046,1.25,16.33
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,USA,2024-03-23,131385.0,6910.0,2349.4,206,6729.96,2.86,0.0526,0.34,11.4
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,UAE,2024-05-16,77882.0,3029.0,1423.63,228,44433.62,31.21,0.0389,0.47,6.24
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,UAE,2024-09-10,90066.0,6025.0,10664.25,417,40275.46,3.78,0.0669,1.77,25.57
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,USA,2024-12-16,27584.0,1561.0,1467.34,93,19425.98,13.24,0.0566,0.94,15.78
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,Germany,2024-07-08,170011.0,10149.0,5581.95,110,29617.76,5.31,0.0597,0.55,50.74
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,UK,2024-10-20,143667.0,6852.0,7742.76,142,19589.64,2.53,0.0477,1.13,54.53
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,USA,2024-02-12,41497.0,3299.0,2144.35,112,6822.75,3.18,0.0795,0.65,19.15
Display_Saas,Display - Saas,TikTok Ads,SaaS,Germany,2024-09-29,142456.0,9943.0,9048.13,266,72736.17,8.04,0.0698,0.91,34.02
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,Canada,2024-06-03,77726.0,2557.0,1252.93,37,2932.31,2.34,0.0329,0.49,33.86
Video_Saas,Video - Saas,TikTok Ads,SaaS,UAE,2024-09-03,64222.0,2067.0,3906.63,68,14851.97,3.8,0.0322,1.89,57.45
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,India,2024-07-08,116739.0,4319.0,1468.46,306,46873.98,31.92,0.037,0.34,4.8
Search_Saas,Search - Saas,TikTok Ads,SaaS,Canada,2024-01-17,115716.0,7394.0,8577.04,242,49142.56,5.73,0.0639,1.16,35.44
Search_Fintech,Search - Fintech,TikTok Ads,Fintech,Canada,2024-02-29,138025.0,9192.0,5882.88,420,38810.35,6.6,0.0666,0.64,14.01
Display_Fintech,Display - Fintech,TikTok Ads,Fintech,USA,2024-09-07,168297.0,10535.0,14749.0,561,30094.65,2.04,0.0626,1.4,26.29
Video_E-Commerce,Video - E-Commerce,TikTok Ads,E-commerce,USA,2024-02-02,112294.0,9039.0,8948.61,99,20435.34,2.28,0.0805,0.99,90.39
Video_Healthcare,Video - Healthcare,TikTok Ads,Healthcare,USA,2024-11-11,137895.0,5901.0,7907.34,379,86835.97,10.98,0.0428,1.34,20.86
Display_E-Commerce,Display - E-Commerce,TikTok Ads,E-commerce,Germany,2024-02-27,7978.0,557.0,339.77,34,6686.61,19.68,0.0699,0.61,9.99
Display_Fintech,Display - Fintech,TikTok Ads,Fintech,Germany,2024-02-08,113994.0,4320.0,3326.4,142,25985.24,7.81,0.0379,0.77,23.43
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,UAE,2024-08-04,120152.0,4613.0,4474.61,108,27205.77,6.08,0.0384,0.97,41.43
Video_Healthcare,Video - Healthcare,TikTok Ads,Healthcare,India,2024-03-30,98386.0,7556.0,2644.6,385,43735.3,16.54,0.0768,0.35,6.87
Display_Saas,Display - Saas,TikTok Ads,SaaS,UAE,2024-07-12,36562.0,1257.0,540.51,74,11838.52,21.9,0.0344,0.43,7.3
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,India,2024-02-23,179036.0,11046.0,9610.02,787,127296.84,13.25,0.0617,0.87,12.21
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,India,2024-06-22,130645.0,8243.0,7830.85,356,16420.6,2.1,0.0631,0.95,22.0
Search_Fintech,Search - Fintech,TikTok Ads,Fintech,Germany,2024-08-11,101411.0,9370.0,7589.7,523,26633.21,3.51,0.0924,0.81,14.51
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,Germany,2024-12-08,116184.0,4089.0,1390.26,263,54249.41,39.02,0.0352,0.34,5.29
Display_Fintech,Display - Fintech,TikTok Ads,Fintech,Canada,2024-10-07,192583.0,11285.0,18394.55,562,124224.31,6.75,0.0586,1.63,32.73
Search_Fintech,Search - Fintech,TikTok Ads,Fintech,India,2024-03-19,92030.0,6267.0,3634.86,136,11204.78,3.08,0.0681,0.58,26.73
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,Australia,2024-04-01,41200.0,1763.0,3138.14,101,27614.2,8.8,0.0428,1.78,31.07
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,Germany,2024-12-06,137817.0,8654.0,13154.08,392,54000.95,4.11,0.0628,1.52,33.56
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,USA,2024-01-20,153145.0,7197.0,7340.94,89,6214.05,0.85,0.047,1.02,82.48
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,Germany,2024-01-22,5059.0,415.0,302.95,4,798.87,2.64,0.0822,0.73,75.74
Search_Saas,Search - Saas,TikTok Ads,SaaS,USA,2024-02-28,96045.0,5820.0,1804.2,235,47063.54,26.09,0.0606,0.31,7.68
Video_Healthcare,Video - Healthcare,TikTok Ads,Healthcare,Australia,2024-04-27,89944.0,2644.0,819.64,80,12715.09,15.51,0.0294,0.31,10.25
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,USA,2024-10-17,180721.0,9379.0,12192.7,286,52558.42,4.31,0.0519,1.3,42.63
Display_Healthcare,Display - Healthcare,TikTok Ads,Healthcare,Australia,2024-12-09,195759.0,7262.0,3413.14,75,16681.83,4.89,0.0371,0.47,45.51
Search_Fintech,Search - Fintech,TikTok Ads,Fintech,UAE,2024-02-25,57006.0,2981.0,3279.1,192,40566.37,12.37,0.0523,1.1,17.08
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,Australia,2024-02-02,196605.0,14922.0,26262.72,757,181823.28,6.92,0.0759,1.76,34.69
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,UAE,2024-10-29,71514.0,3354.0,4393.74,165,17363.87,3.95,0.0469,1.31,26.63
Search_Fintech,Search - Fintech,TikTok Ads,Fintech,Germany,2024-02-07,108806.0,5070.0,1825.2,279,26787.94,14.68,0.0466,0.36,6.54
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,UK,2024-11-30,7234.0,496.0,352.16,10,399.8,1.14,0.0687,0.71,35.22
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,India,2024-03-21,5497.0,231.0,318.78,18,4467.32,14.01,0.0422,1.38,17.71
